id,title,decision,is_english,is_matching,audit_reason
https://openalex.org/W2995168539,Variations in the Number of Layers and the Number of Neurons in Artificial Neural Networks: Case Study of Pattern Recognition,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8168 >= 0.50)
https://openalex.org/W3081100770,"Augmentasi Data Pengenalan Citra Mobil Menggunakan Pendekatan Random Crop, Rotate, dan Mixup",REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3137107539,Identification of Medicinal Plant Leaves Using Convolutional Neural Network,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8594 >= 0.50)
https://openalex.org/W3168534912,Implementation of Real-Time Edge Detection Using Canny and Sobel Algorithms,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7836 >= 0.50)
https://openalex.org/W3131575141,A Novel Reliable Approach For Image Batik Classification That Invariant With Scale And Rotation Using MU2ECS-LBP Algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6373 >= 0.50)
https://openalex.org/W2793112553,Identification of Herbal Medicinal Plants Based on Leaf Image Using Gray Level Co-occurence Matrix and K-Nearest Neighbor Algorithms,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8022 >= 0.50)
https://openalex.org/W2796154604,Pavement Condition Assessment Using IRI from Roadroid and Surface Distress Index Method on National Road in Sumenep Regency,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7922 >= 0.50)
https://openalex.org/W3017261452,Layers Modification of Convolutional Neural Network for Pneumonia Detection,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7565 >= 0.50)
https://openalex.org/W3137837424,VGG16 Transfer Learning Architecture for Salak Fruit Quality Classification,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7392 >= 0.50)
https://openalex.org/W3004241059,APLIKASI PENGOLAHAN CITRA DIGITAL UNTUK IDENTIFIKASI UMUR POHON,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3165886424,Face recognition for presence system by using residual networks-50 architecture,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6430 >= 0.50)
https://openalex.org/W4254191804,Handwritten Character Recognition using Neural Network and Tensor Flow,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7130 >= 0.50)
https://openalex.org/W3197728515,Literature Study of Convolutional Neural Network Algorithm for Batik Classification,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7597 >= 0.50)
https://openalex.org/W3204217618,Vehicle Parking Security System with Face Recognition Detection Based on Eigenface Algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7095 >= 0.50)
https://openalex.org/W2885181535,APPLICATION OF BACKPROPAGATION NEURAL NETWORKS IN PREDICTING RAINFALL DATA IN AMBON CITY,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8035 >= 0.50)
https://openalex.org/W3132228179,PEOPLE COUNTING FOR PUBLIC TRANSPORTATIONS USING YOU ONLY LOOK ONCE METHOD,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6177 >= 0.50)
https://openalex.org/W3188520228,Deteksi dan Pengenalan Objek Dengan Model Machine Learning: Model Yolo,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2763396495,Offline Signature Recognition and Verification System using Efficient Fuzzy Kohonen Clustering Network (EFKCN) Algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.9187 >= 0.50)
https://openalex.org/W2952014421,Edge Detection Based on Quantum Canny Enhancement for Medical Imaging,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7339 >= 0.50)
https://openalex.org/W3217734993,Klasifikasi Penyakit Daun Padi Menggunakan Convolutional Neural Network,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4389619892,Klasifikasi Citra Tanaman Perdu Liar Berkhasiat Obat Menggunakan Jaringan Syaraf Tiruan Radial Basis Function,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3126558687,Klasifikasi Penyakit Tanaman Padi Menggunakan Model Deep Learning Efficientnet B3 dengan Transfer Learning,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3138266226,Implementation of Deep Learning Using Convolutional Neural Network Algorithm for Classification Rose Flower,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7662 >= 0.50)
https://openalex.org/W3158057860,Skin Cancer Classification Using Random Forest Algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7238 >= 0.50)
https://openalex.org/W3165453100,Texture Characteristic of Local Binary Pattern on Face Recognition with Probabilistic Linear Discriminant Analysis,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8402 >= 0.50)
https://openalex.org/W4292829165,COMPUTATIONAL FLUID DYNAMICS ANALYSIS BASED ON THE FLUID FLOW SEPARATION POINT ON THE UPPER SIDE OF THE NACA 0015 AIRFOIL WITH THE COEFFICIENT OF FRICTION,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8586 >= 0.50)
https://openalex.org/W4312192482,"Classification of Corn Diseases using Random Forest, Neural Network, and Naive Bayes Methods",APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8089 >= 0.50)
https://openalex.org/W4320075725,Klasifikasi Citra Daun Herbal Dengan Menggunakan Backpropagation Neural Networks Berdasarkan Ekstraksi Ciri Bentuk,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3038165747,Klasifikasi Kematangan Stroberi Berbasis Segmentasi Warna dengan Metode HSV,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3112697499,Implementasi Convolutional Neural Networks (CNN) untuk Klasifikasi Ekspresi Citra Wajah pada FER-2013 Dataset,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4378713639,"Comparison of CNN’s Architecture GoogleNet, AlexNet, VGG-16, Lenet -5, Resnet-50 in Arabic Handwriting Pattern Recognition",APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8983 >= 0.50)
https://openalex.org/W2794127146,Comparative study between Federer and Gomez method for number of replication in complete randomized design using simulation: study of Areca Palm (<i>Areca catechu</i>) as organic waste for producing handicraft paper,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6091 >= 0.50)
https://openalex.org/W2994852637,ANALISIS PERFORMA KRIPTOGRAFI HYBRID ALGORITMA BLOWFISH DAN ALGORITMA RSA,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3004085101,APLIKASI PRESENSI PENGENALAN WAJAH DENGAN MENGGUNAKAN ALGORITMA HAAR CASCADE CLASSIFIER,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3131891743,Applying al-zughair transform on nuclear physics,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7833 >= 0.50)
https://openalex.org/W3173638906,Prewitt and Canny Methods on Inversion Image Edge Detection: An Evaluation,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7074 >= 0.50)
https://openalex.org/W4287093519,Karakteristik Morfologi Tanaman Selada Menggunakan Pengolahan Citra Digital,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2802920055,Combination Vigenere Cipher and One Time Pad for Data Security,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7371 >= 0.50)
https://openalex.org/W2902040137,Pengenalan Wajah Menggunakan Metode Linear Discriminant Analysis dan k Nearest Neighbor,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4237389868,Implementasi Artificial Neural Network (ANN) Backpropagation Untuk Klasifikasi Jenis Penyakit Pada Daun Tanaman Tomat,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4291310049,PENENTUAN JARAK OBJEK PENGHALANG MENGGUNAKAN METODE PERHITUNGAN JARAK PIKSEL DARI HISTOGRAM PROYEKSI BERPANDUAN LASER GARIS,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3037773953,"Identification and plastic type and classification of PET, HDPE, and PP using RGB method",APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7482 >= 0.50)
https://openalex.org/W3119322650,Classification of rice leaf diseases using artificial neural network,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7903 >= 0.50)
https://openalex.org/W3124003180,Monitoring of road damage detection systems using image processing methods and Google Map,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6879 >= 0.50)
https://openalex.org/W3172897726,Penerapan Face Recognition Pada Sistem Presensi,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4281886904,Klasifikasi Penyakit Daun Padi menggunakan Random Forest dan Color Histogram,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4285341955,Eksperimen Penerapan Sistem Traffic Counting dengan Algoritma YOLO (You Only Look Once) V.4.,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5238 >= 0.50)
https://openalex.org/W4393411250,Sistem Keamanan Perumahan Menggunakan Face Recognition,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3183540957,The Detection System of Helipad for Unmanned Aerial Vehicle Landing Using YOLO Algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7823 >= 0.50)
https://openalex.org/W3197980226,The Evaluation of Image Messages in MP3 Audio Steganography Using Modified Low-Bit Encoding,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8004 >= 0.50)
https://openalex.org/W2774548013,PENGOLAHAN CITRA SATELIT ALOS PALSAR MENGGUNAKAN METODE POLARIMETRI UNTUK KLASIFIKASI LAHAN WILAYAH KOTA PADANG,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3001577138,Analysis of backpropagation neural neural network algorithm on student ability based cognitive aspects,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5588 >= 0.50)
https://openalex.org/W4236491321,Learnart : Drawing Environment using Convolutional Neural Networks,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6010 >= 0.50)
https://openalex.org/W4385758426,Mask Detection System with Computer Vision-Based on CNN and YOLO Method Using Nvidia Jetson Nano,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6554 >= 0.50)
https://openalex.org/W4285351355,Plat Nomor Kendaraan dengan Convolution Neural Network,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4360986168,Identification of Breast Tumors With Image Processing Using Canny Edge Detection,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7006 >= 0.50)
https://openalex.org/W3023644720,Performance of Levenberg-Marquardt Algorithm in Backpropagation Network Based on the Number of Neurons in Hidden Layers and Learning Rate,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8325 >= 0.50)
https://openalex.org/W3213076496,Classification of Leaves Based on the Shape of Leaves Using Convolutional Neural Network Methods,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8353 >= 0.50)
https://openalex.org/W4312213583,Eggplant Disease Detection Using Yolo Algorithm Telegram Notified,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5271 >= 0.50)
https://openalex.org/W4383227039,Determining the Rice Seeds Quality Using Convolutional Neural Network,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8037 >= 0.50)
https://openalex.org/W4386805163,Revolutionizing Digit Image Recognition: Pushing the Limits with Simple CNN and Challenging Image Augmentation Techniques on MNIST,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8164 >= 0.50)
https://openalex.org/W2344622345,BUILDING DEFECTS AND FAILURE OF MALAY TIMBER HOUSE: CAUSES AND SYMPTOMS,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5927 >= 0.50)
https://openalex.org/W4382990593,Implementation of Adaptive Neuro-Fuzzy Inference System and Image Processing for Design Applications Paper Age Prediction,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5475 >= 0.50)
https://openalex.org/W4393149908,Exploiting Polarized Material Cues for Robust Car Detection,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6561 >= 0.50)
https://openalex.org/W4400812883,Braille letter recognition in deep convolutional neural network with horizontal and vertical projection,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7474 >= 0.50)
https://openalex.org/W2886921104,Effect of matrix size in affecting noise reduction level of filtering,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6219 >= 0.50)
https://openalex.org/W3038558087,Design of Pothole Detector Using Gray Level Co-occurrence Matrix (GLCM) And Neural Network (NN),APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7077 >= 0.50)
https://openalex.org/W4393977852,Palembang songket fabric motif image detection with data augmentation based on ResNet using dropout,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6512 >= 0.50)
https://openalex.org/W3157439671,Low resource deep learning to detect waste intensity in the river flow,REJECTED,True,False,Matching check failed (Semantic Mismatch: Similarity is 0.4925 (threshold: 0.50))
https://openalex.org/W4297992008,Javanese Character Recognition Based on K-Nearest Neighbor and Linear Binary Pattern Features,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7284 >= 0.50)
https://openalex.org/W4386167706,Preventing Child Kidnaping at Home Using CCTV that Utilizes Face Recognition with You Only Look Once (YOLO) Algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7872 >= 0.50)
https://openalex.org/W4286438179,Traffic Cones Detection for Autonomous Ground Vehicle,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6549 >= 0.50)
https://openalex.org/W4294930474,GLCM Based Locally Feature Extraction On Natural Image,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5864 >= 0.50)
https://openalex.org/W4412772188,AI Dan Pembelajaran Mendalam (Deep Learning),REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4402336830,"Comparison Analysis of HSV Method, CNN Algorithm, and SVM Algorithm in Detecting the Ripeness of Mangosteen Fruit Images",APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8064 >= 0.50)
https://openalex.org/W2249411341,"IMAGE SMOOTHING MENGGUNAKAN MEAN FILTERING, MEDIAN FILTERING, MODUS FILTERING DAN GAUSSIAN FILTERING",REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2618422286,Speed Estimation On Moving Vehicle Based On Digital Image Processing,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6295 >= 0.50)
https://openalex.org/W2420764221,Implementasi Algoritma Kriptografi RSA untuk Enkripsi dan Dekripsi Email,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W887474675,IMAGE ENHANCEMENT USING CONTRAST STRETCHING ON RGB AND IHS DIGITAL IMAGE,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7542 >= 0.50)
https://openalex.org/W2901793261,Identifikasi Kematangan Buah Apel Dengan Gray Level Co-Occurrence Matrix (GLCM),REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3001413891,Classification of facial expressions using SVM and HOG,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8124 >= 0.50)
https://openalex.org/W2772407275,Performance Measurement Of<i>Mel Frequency Ceptral Coefficient</i>(MFCC) Method In Learning System Of Al- Qur’an Based In<i>Nagham</i>Pattern Recognition,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7819 >= 0.50)
https://openalex.org/W3159931929,Identification of batik making method from images using convolutional neural network with limited amount of data,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6229 >= 0.50)
https://openalex.org/W4210883963,Deep Convolutional Neural Network AlexNet and Squeezenet for Maize Leaf Diseases Image Classification,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7773 >= 0.50)
https://openalex.org/W2808193199,METODE NILAI JARAK GUNA KESAMAAN ATAU KEMIRIPAN CIRI SUATU CITRA (KASUS DETEKSI AWAN CUMULONIMBUS MENGGUNAKAN PRINCIPAL COMPONENT ANALYSIS),REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2997032297,Pengenalan Pola Tulisan Tangan Suku Kata Aksara Sasak Menggunakan Metode Moment Invariant dan Support Vector Machine,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3047934573,Personality Prediction System Based on Signatures Using Machine Learning,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7846 >= 0.50)
https://openalex.org/W3172474572,Combining caesar cipher and hill cipher in the generating encryption key on the vigenere cipher algorithm,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7224 >= 0.50)
https://openalex.org/W2894173309,PERAMALAN MENGGUNAKAN METODE BACKPROPAGATION NEURAL NETWORK,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2921722231,Implementasi Steganografi LSB Dengan Enkripsi Vigenere Cipher Pada Citra,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3096499068,Eksperimen Pengenalan Wajah dengan fitur Indoor Positioning System menggunakan Algoritma CNN,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W4241950092,ALGORITMA BACK PROPAGATION NEURAL NETWORK UNTUK PENGENALAN POLA KARAKTER HURUF JAWA,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6724 >= 0.50)
https://openalex.org/W2886263264,VARIASI JUMLAH ELEKTRODA DAN BESAR TEGANGAN DALAM MENURUNKAN KANDUNGAN COD DAN TSS LIMBAH CAIR TEKSTIL DENGAN METODE ELEKTROKOAGULASI,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2907660555,Cryptography Triple Data Encryption Standard (3DES) for Digital Image Security,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7106 >= 0.50)
https://openalex.org/W2939704010,Implementation of Fire Image Processing for Land Fire Detection Using Color Filtering Method,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7126 >= 0.50)
https://openalex.org/W3031744243,The Implementation of Deep Learning Using Convolutional Neural Network to Classify Based on Stomata Microscopic Image of Curcuma Herbal Plants,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8486 >= 0.50)
https://openalex.org/W3111765126,INDENTIFIKASI POLA AKSARA ARAB MELAYU DENGAN JARINGAN SYARAF TIRUAN CONVOLUTIONAL NEURAL NETWORK (CNN),APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6123 >= 0.50)
https://openalex.org/W2963757100,Identification of Retinoblastoma Using Backpropagation Neural Network,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7551 >= 0.50)
https://openalex.org/W3016324002,"Identification of Madura Tobacco Leaf Disease Using Gray- Level Co-Occurrence Matrix, Color Moments and Naïve Bayes",APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7349 >= 0.50)
https://openalex.org/W3039254475,Plant Classification Based on Extraction Feature Gray Level Co-Occurrence Matrix Using k-nearest Neighbour,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8001 >= 0.50)
https://openalex.org/W3044435034,Klasifikasi Jenis Kacang-Kacangan Berdasarkan Tekstur Menggunakan Jaringan Syaraf Tiruan,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3157999629,Birds Identification System using Deep Learning,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7448 >= 0.50)
https://openalex.org/W2612249685,ANALISIS KETEPATAN KODING YANG DIHASILKAN KODER DI RSUD UNGARAN,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2902099145,Classification of pork and beef meat images using extraction of color and texture feature by Grey Level Co-Occurrence Matrix method,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7995 >= 0.50)
https://openalex.org/W2904916750,Android-based automatic detection and measurement system of highway billboard for tax calculation in indonesia,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5689 >= 0.50)
https://openalex.org/W3016707889,Implementation of Backpropagation Method for Identified Javanese Scripts,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7647 >= 0.50)
https://openalex.org/W3177108321,KLARIFIKASI KEMATANGAN BUAH NANAS DENGAN RUANG WARNA HUE SATURATION INTENSITY (HSI),REJECTED,True,False,Matching check failed (Semantic Mismatch: Similarity is 0.4440 (threshold: 0.50))
https://openalex.org/W4206915411,Identifikasi Citra Tanaman Obat Jenis Rimpang dengan Euclidean Distance Berdasarkan Ciri Bentuk dan Tekstur,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2885527204,Color Grading Systems to Classify Ripeness of Apple Mango Fruit,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7401 >= 0.50)
https://openalex.org/W2949962502,Aplikasi Pembelajaran Pengenalan Kriptografi Algoritma Affine Cipher Dan Vigenere Cipher Menggunakan Metode Computer Assisted Instruction,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W2970592407,RANCANG BANGUN SISTEM PENGENALAN WAJAH DENGAN METODE PRINCIPAL COMPONENT ANALYSIS,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.5001 >= 0.50)
https://openalex.org/W3004970719,DWT-SMM-based audio steganography with RSA encryption and compressive sampling,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8104 >= 0.50)
https://openalex.org/W3009547566,Identification of Bacterial Leaf Blight and Brown Spot Disease In Rice Plants With Image Processing Approach,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.8103 >= 0.50)
https://openalex.org/W3013739823,PREDIKSI HARGA EMAS MENGGUNAKAN FEED FORWARD NEURAL NETWORK DENGAN METODE EXTREME LEARNING MACHINE,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.6034 >= 0.50)
https://openalex.org/W3013910312,Auto-Encoder Variants for Solving Handwritten Digits Classification Problem,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3092172319,Klasifikasi Sampah Daur Ulang Menggunakan Support Vector Machine Dengan Fitur Local Binary Pattern,REJECTED,False,True,Language check failed (FastText detected non-English content.)
https://openalex.org/W3114781889,Fruit Maturity Classification Using Convolutional Neural Networks Method,APPROVED,True,True,FastText passed English detection. | Passed vector verification (similarity: 0.7348 >= 0.50)
